,file_name,confidence,transcript,tokens,streets,numbers,full_streets
375,sample-53-25818-20200502-1431-9886.wav,0.6981852650642395,process not a 15 a medical assistant 587 Boylston Street Boston nearest box 1571 Dartmouth at Newbury Street 1424,"['process', 'not', 'a', 'a', 'medical', 'assistant', 'Boylston', 'Street', 'Boston', 'nearest', 'box', 'Dartmouth', 'at', 'Newbury', 'Street']","Boylston , Boston , Dartmouth , Newbury",['587'],"['587 Dartmouth', '587 Boylston', '587 Newbury', '587 Boston']"
376,sample-53-25818-20200502-1730-23599.wav,0.7256426215171814,I know Roslindale your Xbox to 557 Morgan is Forest Hill Street 17-25,"['I', 'know', 'Roslindale', 'your', 'Xbox', 'to', 'Morgan', 'is', 'Forest', 'Hill', 'Street']","Morgan , Forest , Hill",['557'],"['557 Forest', '557 Hill', '557 Morgan']"
377,sample-53-25818-20200502-1800-13932.wav,0.8612926602363586,Roblox activation 190 Commercial Street Boston Century latter one master box activation 190 Commercial Street Boston Red Sox 1251 Richmond and Commercial 1756,"['Roblox', 'activation', 'Commercial', 'Street', 'Boston', 'Century', 'latter', 'one', 'master', 'box', 'activation', 'Commercial', 'Street', 'Boston', 'Red', 'Sox', 'Richmond', 'and', 'Commercial']","Commercial , Boston , Century , Commercial , Boston , Red , Richmond , Commercial",['1251'],"['1251 Commercial', '1251 Century', '1251 Boston', '1251 Richmond', '1251 Red']"
378,sample-53-25818-20200502-2129-12050.wav,0.7257416248321533,Fox and pending status rather 7 to a local alarm 62 Boylston Street Boston nearest box 1511 Fairmont Street in Dallas Valley 21-23.,"['Fox', 'and', 'pending', 'status', 'rather', 'to', 'a', 'local', 'alarm', 'Boylston', 'Street', 'Boston', 'nearest', 'box', 'Fairmont', 'Street', 'in', 'Dallas', 'Valley']","Fox , Boylston , Boston , Fairmont , Valley",['62'],"['62 Boylston', '62 Fox', '62 Boston', '62 Fairmont', '62 Valley']"
379,sample-53-25818-20200502-2159-10192.wav,0.6133495569229126, 407 Harrison what's up some resources there,"['Harrison', 'what', 'up', 'some', 'resources', 'there']",Harrison,['407'],['407 Harrison']
380,sample-54-25818-20200502-1401-8312.wav,0.7444999217987059,correct 106 Albert Street East Boston Red Sox 6217 copper and Moore Street 1357,"['correct', 'Albert', 'Street', 'East', 'Boston', 'Red', 'Sox', 'copper', 'and', 'Moore', 'Street']","Albert , East , Boston , Red , Moore","['106', '6217']","['6217 Albert', '106 East', '106 Albert', '6217 East', '106 Boston', '6217 Moore', '6217 Boston', '106 Red', '6217 Red', '106 Moore']"
381,sample-54-25818-20200502-1900-2687.wav,0.6527822613716125,so fire the ram 50 of it,"['so', 'fire', 'the', 'ram', 'of', 'it']",The,['50'],['50 The']
382,sample-54-25818-20200502-2129-6552.wav,0.7424995303153992,element to being a Winston Road in Georgia to 588 Winston Road at 21 Langhorne,"['element', 'to', 'being', 'a', 'Winston', 'Road', 'in', 'Georgia', 'to', 'Winston', 'Road', 'at', 'Langhorne']","Winston , Winston",['588'],['588 Winston']
383,sample-55-25818-20200502-1531-6880.wav,0.6406282186508179,cycle 45 station and so forth,"['cycle', 'station', 'and', 'so', 'forth']",Station,['45'],['45 Station']
384,sample-55-25818-20200502-1601-18857.wav,0.8644285202026367,I appreciate it very very 1595 Commonwealth Ave in Brighton 1595 Commonwealth Ave fix a green line westbound platform for our emails. 5644,"['I', 'appreciate', 'it', 'very', 'very', 'Commonwealth', 'Ave', 'in', 'Brighton', 'Commonwealth', 'Ave', 'fix', 'a', 'green', 'line', 'westbound', 'platform', 'for', 'our', 'emails']","Commonwealth , Brighton , Commonwealth , Green , Line","['1595', '1595']","['1595 Green', '1595 Commonwealth', '1595 Line', '1595 Brighton']"
385,sample-55-25818-20200502-1930-6159.wav,0.6967623233795166,247 Divine way for a car that's parked in a parking lot,"['Divine', 'way', 'for', 'a', 'car', 'that', 'parked', 'in', 'a', 'parking', 'lot']",Way,['247'],['247 Way']
386,sample-56-25818-20200502-1431-6398.wav,0.7463187575340271,92 year old female General weakness in response 338 Hudson Street at Temple 1426,"['year', 'old', 'female', 'General', 'weakness', 'in', 'response', 'Hudson', 'Street', 'at', 'Temple']","Old , Hudson , Temple","['92', '338']","['338 Old', '92 Temple', '338 Temple', '92 Old', '338 Hudson', '92 Hudson']"
387,sample-57-25818-20200502-1531-22392.wav,0.8651589155197144,a motor vehicle accident with injuries Gallivan Boulevard and Hempstead Avenue Dorchester engine 1807 a motor vehicle accident with injuries Gallivan Boulevard and Hempstead Avenue Dorchester nearest box 3257 De Pasta. And that's all of our 1525,"['a', 'motor', 'vehicle', 'accident', 'with', 'injuries', 'Gallivan', 'Boulevard', 'and', 'Hempstead', 'Avenue', 'Dorchester', 'engine', 'a', 'motor', 'vehicle', 'accident', 'with', 'injuries', 'Gallivan', 'Boulevard', 'and', 'Hempstead', 'Avenue', 'Dorchester', 'nearest', 'box', 'De', 'Pasta', 'And', 'that', 'all', 'of', 'our']","Boulevard , Avenue , Dorchester , Boulevard , Avenue , Dorchester",['3257'],"['3257 Boulevard', '3257 Dorchester', '3257 Avenue']"
388,sample-57-25818-20200502-1601-26050.wav,0.6547175645828247,"and it's really warm freescale figure on Mary Lawrence and scales it's across from McDonalds Indiana off 21, 56th.","['and', 'it', 'really', 'warm', 'freescale', 'figure', 'on', 'Mary', 'Lawrence', 'and', 'scales', 'it', 'across', 'from', 'McDonalds', 'Indiana', 'off']","Mary , Lawrence , Indiana , Off","['21,']","['21, Indiana', '21, Mary', '21, Off', '21, Lawrence']"
389,sample-57-25818-20200502-1800-16350.wav,0.823932945728302,242 I drug overdose 330 Martin Luther King Junior Boulevard Roxbury engine 42 a drug overdose 330 Martin Luther King Junior Boulevard Roxbury your Xbox to 1535 and Catawba Street 1758,"['I', 'drug', 'overdose', 'Martin', 'Luther', 'King', 'Junior', 'Boulevard', 'Roxbury', 'engine', 'a', 'drug', 'overdose', 'Martin', 'Luther', 'King', 'Junior', 'Boulevard', 'Roxbury', 'your', 'Xbox', 'to', 'and', 'Catawba', 'Street']","Martin , Luther , King , Boulevard , Martin , Luther , King , Boulevard",['1535'],"['1535 King', '1535 Boulevard', '1535 Luther', '1535 Martin']"
390,sample-58-25818-20200502-1531-15768.wav,0.6855797171592712,301 deposit Avenue Dorchester your Xbox three to four nine Engine House 20 1526,"['deposit', 'Avenue', 'Dorchester', 'your', 'Xbox', 'three', 'to', 'four', 'nine', 'Engine', 'House']","Avenue , Dorchester",['301'],"['301 Dorchester', '301 Avenue']"
391,sample-59-25818-20200502-1700-25201.wav,0.7831494808197021,3150 North front of that box office they walked out off won't let me log on the computer saying already logged on,"['North', 'front', 'of', 'that', 'box', 'office', 'they', 'walked', 'out', 'off', 'wo', 'let', 'me', 'log', 'on', 'the', 'computer', 'saying', 'already', 'logged', 'on']","North , Off , The",['3150'],"['3150 The', '3150 North', '3150 Off']"
392,sample-59-25818-20200502-1800-12242.wav,0.8663392663002014,for a Central Station alarm for a CO detector 780 Albany Street Boston Red Sox 1667 BST Albany Street at 771-1759.,"['for', 'a', 'Central', 'Station', 'alarm', 'for', 'a', 'CO', 'detector', 'Albany', 'Street', 'Boston', 'Red', 'Sox', 'BST', 'Albany', 'Street', 'at']","Central , Station , Albany , Boston , Red , Albany",['1667'],"['1667 Central', '1667 Boston', '1667 Albany', '1667 Station', '1667 Red']"
393,sample-6-25818-20200502-1132-16805.wav,0.8195778131484985,"Madden 17 Xbox activation, Boston latter 17th Street box activation, Boston's nearest box 1628 Harrison Ave and Harold Street to 11 a.m.","['Madden', 'Xbox', 'activation', 'Boston', 'latter', 'Street', 'box', 'activation', 'Boston', 'nearest', 'box', 'Harrison', 'Ave', 'and', 'Harold', 'Street', 'to']","Boston , Boston , Harrison , Harold",['1628'],"['1628 Harrison', '1628 Boston', '1628 Harold']"
394,sample-6-25818-20200502-1332-10183.wav,0.7555068731307983,is the police all over the road,"['is', 'the', 'police', 'all', 'over', 'the', 'road']","The , The",['is'],['is The']
395,sample-6-25818-20200502-1431-27645.wav,0.7878332734107971,5350 thank you. What's the best go off from 1:40 a.m. the last name,"['thank', 'you', 'What', 'the', 'best', 'go', 'off', 'from', 'the', 'last', 'name']","The , Off , The",['5350'],"['5350 The', '5350 Off']"
396,sample-6-25818-20200502-1531-30110.wav,0.8083217144012451,Hillsdale Street Dorchester flat affect a cardiac disorder 52 Hillsdale Street Dorchester nearest box 3467 Adams at Hillsdale Street 1501 off,"['Hillsdale', 'Street', 'Dorchester', 'flat', 'affect', 'a', 'cardiac', 'disorder', 'Hillsdale', 'Street', 'Dorchester', 'nearest', 'box', 'Adams', 'at', 'Hillsdale', 'Street', 'off']","Hillsdale , Dorchester , Hillsdale , Dorchester , Adams , Hillsdale , Off",['52'],"['52 Off', '52 Adams', '52 Hillsdale', '52 Dorchester']"
397,sample-6-25818-20200502-2059-17161.wav,0.8562077879905701,rather Seventeen a Central Station alarm 2224 Marlborough Street Boston Asian fetish rather Seventeen a Central Station alarm 2224 Marlborough Street Boston Red Sox 1537 Berkley and Marlborough Street 2029,"['rather', 'Seventeen', 'a', 'Central', 'Station', 'alarm', 'Marlborough', 'Street', 'Boston', 'Asian', 'fetish', 'rather', 'Seventeen', 'a', 'Central', 'Station', 'alarm', 'Marlborough', 'Street', 'Boston', 'Red', 'Sox', 'Berkley', 'and', 'Marlborough', 'Street']","Central , Station , Marlborough , Boston , Central , Station , Marlborough , Boston , Red , Berkley , Marlborough","['2224', '1537']","['2224 Marlborough', '1537 Red', '1537 Berkley', '1537 Central', '2224 Central', '1537 Marlborough', '1537 Boston', '2224 Station', '2224 Berkley', '2224 Red', '1537 Station', '2224 Boston']"
398,sample-60-25818-20200502-1501-7985.wav,0.7377566695213318,Greenwood Ave 183 Woodley Ave in West Roxbury 216-1458,"['Greenwood', 'Ave', 'Woodley', 'Ave', 'in', 'West', 'Roxbury']","Greenwood , West",['183'],"['183 West', '183 Greenwood']"
399,sample-60-25818-20200502-1601-7569.wav,0.6715943217277527,I need assistance going three on Dale Street,"['I', 'need', 'assistance', 'going', 'three', 'on', 'Dale', 'Street']",Dale,['on'],['on Dale']
400,sample-60-25818-20200502-1800-20826.wav,0.7629895806312561,matter 28 electrical Hazard 15 Berry Street Hyde Park nearest box 3821 business and Berry Street 1759,"['matter', 'electrical', 'Hazard', 'Berry', 'Street', 'Hyde', 'Park', 'nearest', 'box', 'business', 'and', 'Berry', 'Street']","Berry , Hyde , Park , Berry","['15', '3821']","['3821 Hyde', '15 Hyde', '15 Park', '3821 Park', '15 Berry', '3821 Berry']"
401,sample-61-25818-20200502-1431-19337.wav,0.8069442510604858,342 a cardiac disorder 60 Westminster Court Roxbury your Xbox to 296 Westminster Avenue Waldron Road 1429,"['a', 'cardiac', 'disorder', 'Westminster', 'Court', 'Roxbury', 'your', 'Xbox', 'to', 'Westminster', 'Avenue', 'Waldron', 'Road']","Westminster , Court , Westminster , Avenue",['296'],"['296 Avenue', '296 Court', '296 Westminster']"
402,sample-61-25818-20200502-1531-7962.wav,0.8210450410842896,1179 Fulton Street,"['Fulton', 'Street']",Fulton,['1179'],['1179 Fulton']
403,sample-61-25818-20200502-2129-9805.wav,0.8184618949890137,barbecue from her health Street Southeast States Charlestown us box 4178 Bunker Hill St Meriden Street 2128,"['barbecue', 'from', 'her', 'health', 'Street', 'Southeast', 'States', 'Charlestown', 'us', 'box', 'Bunker', 'Hill', 'St', 'Meriden', 'Street']","Charlestown , Hill",['4178'],"['4178 Hill', '4178 Charlestown']"
404,sample-63-25818-20200502-1531-4383.wav,0.7397478222846985,porchetta Route 146 North Lake City,"['porchetta', 'Route', 'North', 'Lake', 'City']","North , Lake , City",['146'],"['146 City', '146 North', '146 Lake']"
405,sample-68-25818-20200502-1501-15127.wav,0.8250683546066284,Central Station alarm for 59. Drive Boston engine 37 letter 26 A Central Station alarm for 59 Park Drive Boston Red Sox to 3 to 6 Straight at Audubon Circle 1500,"['Central', 'Station', 'alarm', 'for', 'Drive', 'Boston', 'engine', 'letter', 'A', 'Central', 'Station', 'alarm', 'for', 'Park', 'Drive', 'Boston', 'Red', 'Sox', 'to', 'to', 'Straight', 'at', 'Audubon', 'Circle']","Central , Station , Drive , Boston , Central , Station , Park , Drive , Boston , Red , Audubon , Circle",['59'],"['59 Park', '59 Boston', '59 Drive', '59 Station', '59 Red', '59 Circle', '59 Central', '59 Audubon']"
406,sample-7-25818-20200502-2129-11196.wav,0.7317920327186584,possibly an investigation is Washington Street Boston Boston Boston police on scene requesting at 2108 Morse,"['possibly', 'an', 'investigation', 'is', 'Washington', 'Street', 'Boston', 'Boston', 'Boston', 'police', 'on', 'scene', 'requesting', 'at', 'Morse']","Washington , Boston , Boston , Boston , Morse",['2108'],"['2108 Boston', '2108 Washington', '2108 Morse']"
407,sample-7-25818-20200502-2258-7056.wav,0.7635202407836914,75 Commonwealth Avenue Boston Red Sox 51 Commonwealth Avenue 2229,"['Commonwealth', 'Avenue', 'Boston', 'Red', 'Sox', 'Commonwealth', 'Avenue']","Commonwealth , Avenue , Boston , Red , Commonwealth , Avenue","['75', '51']","['75 Commonwealth', '51 Red', '75 Red', '51 Avenue', '75 Avenue', '51 Boston', '51 Commonwealth', '75 Boston']"
408,sample-7-25818-20200502-2328-6866.wav,0.7106313109397888,the web Drive interface 2300,"['the', 'web', 'Drive', 'interface']","The , Drive",['the'],"['the The', 'the Drive']"
409,sample-70-25818-20200502-1501-16904.wav,0.7818277478218079,Telltale Street Dorchester flat affect a cardiac disorder 52 Hillsdale Street Dorchester your Xbox 3467 Adams at Hillsdale Street 1501 off,"['Telltale', 'Street', 'Dorchester', 'flat', 'affect', 'a', 'cardiac', 'disorder', 'Hillsdale', 'Street', 'Dorchester', 'your', 'Xbox', 'Adams', 'at', 'Hillsdale', 'Street', 'off']","Dorchester , Hillsdale , Dorchester , Adams , Hillsdale , Off",['3467'],"['3467 Hillsdale', '3467 Adams', '3467 Dorchester', '3467 Off']"
410,sample-8-25818-20200502-1132-15708.wav,0.8295475244522095,Telecaster 1921 matter eighteen of stalled elevator 50 Harbour Pointe Boulevard Dorchester nearest box 1916 Harbour Pointe Boulevard in West Windrose 1104,"['Telecaster', 'matter', 'eighteen', 'of', 'stalled', 'elevator', 'Harbour', 'Pointe', 'Boulevard', 'Dorchester', 'nearest', 'box', 'Harbour', 'Pointe', 'Boulevard', 'in', 'West', 'Windrose']","Boulevard , Dorchester , Boulevard , West",['1916'],"['1916 Dorchester', '1916 West', '1916 Boulevard']"
411,sample-8-25818-20200502-1800-11702.wav,0.7985727787017822,255 Northampton Street Roxbury ladder Christina Polanco 255 Northampton Street Roxbury New XBox to 211 North Hampton Inn Fairmont Street,"['Northampton', 'Street', 'Roxbury', 'ladder', 'Christina', 'Polanco', 'Northampton', 'Street', 'Roxbury', 'New', 'XBox', 'to', 'North', 'Hampton', 'Inn', 'Fairmont', 'Street']","Northampton , Christina , Northampton , New , North , Hampton , Fairmont","['255', '255', '211']","['211 New', '255 Christina', '211 Fairmont', '211 North', '255 Hampton', '255 North', '211 Christina', '255 Fairmont', '255 New', '211 Hampton', '255 Northampton', '211 Northampton']"
412,sample-8-25818-20200502-2059-3699.wav,0.8409242033958435,11657 Washington Street,"['Washington', 'Street']",Washington,['11657'],['11657 Washington']
413,sample-8-25818-20200502-2159-7857.wav,0.7563482522964478,coming in a person with a knife 291 Huntington Ave thank you stop saw someone can feel like you can talk to them and stuff and pulled out a knife,"['coming', 'in', 'a', 'person', 'with', 'a', 'knife', 'Huntington', 'Ave', 'thank', 'you', 'stop', 'saw', 'someone', 'can', 'feel', 'like', 'you', 'can', 'talk', 'to', 'them', 'and', 'stuff', 'and', 'pulled', 'out', 'a', 'knife']","Huntington , Saw",['291'],"['291 Huntington', '291 Saw']"
414,sample-8-25818-20200502-2258-8783.wav,0.7589688301086426,before that was all things I wanted to 70 years old,"['before', 'that', 'was', 'all', 'things', 'I', 'wanted', 'to', 'years', 'old']",Old,['70'],['70 Old']
415,sample-9-25818-20200502-1152-9845.wav,0.7128781676292419,"32032 Hyde Park respiratory to 11. Street number 11 9th Street Maria, 137","['Hyde', 'Park', 'respiratory', 'to', 'Street', 'number', 'Street', 'Maria']","Hyde , Park , 9th","['32032', '11']","['11 9th', '32032 Park', '32032 Hyde', '11 Park', '11 Hyde', '32032 9th']"
416,sample-9-25818-20200502-1601-16399.wav,0.7165393829345703,when 3950 Northern Avenue,"['when', 'Northern', 'Avenue']","Northern , Avenue",['3950'],"['3950 Avenue', '3950 Northern']"
417,sample-9-25818-20200502-2159-19588.wav,0.832901656627655,off of 104 1st Ave on the Callback,"['off', 'of', 'Ave', 'on', 'the', 'Callback']","Off , 1st , The",['104'],"['104 1st', '104 The', '104 Off']"
